,Region,Total_Amount,Años en entregar,Month Created,Product_Name,Opportunity_Owner,"Pricing, Delivery_Terms_Approved","Pricing, Delivery_Terms_Quote_Appr",Promedio_Region_Por_Quarter,Promedio_Owner_Por_Year_And_Quarter,Lag_1,Delta
34,0.587888198757764,2.4952692700216685,0,4,0.5614035087719298,0.37142857142857144,0,0,2.4376208909034154,2.3272202202198216,2.486429290544646,1.9317120963688728
35,0.587888198757764,2.2299245833052384,0,5,0.475,0.37142857142857144,0,0,2.4376208909034154,2.3272202202198216,2.486429290544646,1.9317120963688728
36,0.587888198757764,2.450382590927686,0,6,0.6666666666666666,0.37142857142857144,0,0,2.4376208909034154,2.3272202202198216,2.486429290544646,1.9317120963688728
37,0.587888198757764,2.899001848581269,2,11,0.18699186991869918,0.37142857142857144,0,1,2.4376208909034154,2.3272202202198216,2.486429290544646,1.9317120963688728
38,0.587888198757764,2.8420498034033836,1,6,0.18699186991869918,0.37142857142857144,0,1,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
39,0.587888198757764,2.825006260713681,1,6,0.18699186991869918,0.37142857142857144,0,1,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
40,0.587888198757764,2.6362698962180016,1,8,0.8108108108108109,0.37142857142857144,1,1,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
41,0.587888198757764,2.723356974025968,1,8,0.33858267716535434,0.37142857142857144,0,1,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
42,0.587888198757764,2.687046933325424,1,9,0.8398169336384439,0.37142857142857144,0,0,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
43,0.587888198757764,2.701406068744342,1,12,0.8108108108108109,0.37142857142857144,1,1,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
44,0.587888198757764,2.7330851791380066,0,4,0.3442622950819672,0.37142857142857144,0,0,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
45,0.587888198757764,2.6344630654118864,0,5,0.7762237762237763,0.37142857142857144,0,0,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
46,0.587888198757764,2.6439993277020863,0,6,0.7762237762237763,0.37142857142857144,0,0,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
47,0.587888198757764,2.6360623909391143,0,6,0.6444444444444445,0.37142857142857144,0,0,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
48,0.587888198757764,2.6234340673895296,0,6,0.8333333333333334,0.37142857142857144,1,1,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
49,0.587888198757764,2.4539640833288114,0,8,0.6832460732984293,0.37142857142857144,0,0,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
50,0.587888198757764,2.4158379283994216,0,8,0.44584382871536526,0.37142857142857144,0,0,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
51,0.587888198757764,2.4791202721740295,0,8,0.7,0.37142857142857144,0,0,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
52,0.587888198757764,2.398138444055923,0,8,0.6444444444444445,0.37142857142857144,0,0,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
53,0.587888198757764,2.802340533365673,2,4,0.3333333333333333,0.37142857142857144,0,0,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
54,0.587888198757764,2.7434785502893844,2,11,0.35,0.37142857142857144,0,0,2.4008403866939045,2.4404471212872645,2.3272202202198216,2.292428852920001
55,0.587888198757764,2.7139429064035645,1,6,0.45454545454545453,0.37142857142857144,0,0,2.4488721407977243,2.3952128184191497,2.4404471212872645,2.0995568010636165
56,0.587888198757764,2.5355523201148586,1,12,0.6119402985074627,0.37142857142857144,1,1,2.4488721407977243,2.3952128184191497,2.4404471212872645,2.0995568010636165
57,0.587888198757764,2.7486793081460696,1,12,0.48,0.37142857142857144,1,1,2.4488721407977243,2.3952128184191497,2.4404471212872645,2.0995568010636165
58,0.587888198757764,2.64101220470938,0,5,0.7142857142857143,0.37142857142857144,0,0,2.4488721407977243,2.3952128184191497,2.4404471212872645,2.0995568010636165
59,0.587888198757764,2.539006197756617,0,9,0.6119402985074627,0.37142857142857144,0,0,2.4488721407977243,2.3952128184191497,2.4404471212872645,2.0995568010636165
60,0.587888198757764,2.639455810359905,0,8,0.6119402985074627,0.37142857142857144,0,0,2.4488721407977243,2.3952128184191497,2.4404471212872645,2.0995568010636165
61,0.587888198757764,2.6496213819841534,0,10,0.6119402985074627,0.37142857142857144,0,0,2.4488721407977243,2.3952128184191497,2.4404471212872645,2.0995568010636165
62,0.587888198757764,2.539006197756617,0,10,0.6119402985074627,0.37142857142857144,0,0,2.4488721407977243,2.3952128184191497,2.4404471212872645,2.0995568010636165
63,0.587888198757764,2.5983205076365934,0,11,0.6037735849056604,0.37142857142857144,0,0,2.4488721407977243,2.3952128184191497,2.4404471212872645,2.0995568010636165
64,0.587888198757764,2.5506550754080317,0,11,0.6119402985074627,0.37142857142857144,0,0,2.4488721407977243,2.3952128184191497,2.4404471212872645,2.0995568010636165
65,0.587888198757764,2.814604307325792,1,2,0.1,0.37142857142857144,1,1,2.4676214618672145,2.6232479307865963,2.3952128184191497,2.440612219761128
66,0.587888198757764,2.7466962797461494,1,6,0.32608695652173914,0.37142857142857144,1,1,2.4676214618672145,2.6232479307865963,2.3952128184191497,2.440612219761128
67,0.587888198757764,2.8497791982476985,1,6,0.168141592920354,0.37142857142857144,1,1,2.4676214618672145,2.6232479307865963,2.3952128184191497,2.440612219761128
68,0.587888198757764,2.7364415637129587,2,11,0.32608695652173914,0.37142857142857144,1,1,2.4376208909034154,2.6023377378785715,2.6232479307865963,2.126448142014819
69,0.587888198757764,2.8780434210854438,1,6,0.18181818181818182,0.37142857142857144,1,1,2.4376208909034154,2.6023377378785715,2.6232479307865963,2.126448142014819
70,0.587888198757764,2.710933745843965,1,8,0.4,0.37142857142857144,0,0,2.4376208909034154,2.6023377378785715,2.6232479307865963,2.126448142014819
71,0.587888198757764,2.814613296624409,1,10,0.02531645569620253,0.37142857142857144,0,1,2.4376208909034154,2.6023377378785715,2.6232479307865963,2.126448142014819
72,0.587888198757764,2.6988911824385062,1,9,0.7523510971786834,0.37142857142857144,0,1,2.4008403866939045,2.495114845469496,2.6023377378785715,1.9876094974655647
73,0.587888198757764,2.8420498034033836,1,10,0.1,0.37142857142857144,0,1,2.4488721407977243,2.667975790800745,2.495114845469496,2.394054650508087
74,0.46684042861280045,2.737974475162047,0,3,0.16923076923076924,0.3684210526315789,0,1,2.5535485752273255,2.689544111232357,0.0,3.1525288261411917
75,0.46684042861280045,2.8923788252935534,2,5,0.2692307692307692,0.3684210526315789,0,1,2.5535485752273255,2.689544111232357,0.0,3.1525288261411917
76,0.46684042861280045,2.8443590362419138,2,5,0.44584382871536526,0.3684210526315789,0,1,2.5535485752273255,2.689544111232357,0.0,3.1525288261411917
77,0.46684042861280045,2.860063907176879,2,6,0.14432989690721648,0.3684210526315789,0,1,2.5535485752273255,2.689544111232357,0.0,3.1525288261411917
78,0.46684042861280045,2.937677911784541,2,6,0.18181818181818182,0.3684210526315789,0,1,2.5535485752273255,2.689544111232357,0.0,3.1525288261411917
79,0.46684042861280045,2.8777087248005184,1,10,0.44584382871536526,0.3684210526315789,0,0,2.5535485752273255,2.689544111232357,0.0,3.1525288261411917
80,0.46684042861280045,2.406082398920931,0,1,0.6428571428571429,0.3684210526315789,1,1,2.5335181947286576,2.7337828595729063,2.689544111232357,2.233902342356908
81,0.46684042861280045,2.7978024215427517,0,1,0.16923076923076924,0.3684210526315789,1,1,2.5335181947286576,2.7337828595729063,2.689544111232357,2.233902342356908
82,0.46684042861280045,2.7297695423685004,0,3,0.6428571428571429,0.3684210526315789,0,1,2.5335181947286576,2.7337828595729063,2.689544111232357,2.233902342356908
83,0.46684042861280045,2.9565314473204203,1,5,0.18181818181818182,0.3684210526315789,1,1,2.5335181947286576,2.7337828595729063,2.689544111232357,2.233902342356908
84,0.46684042861280045,2.9888623330072326,1,5,0.04054054054054054,0.3684210526315789,1,1,2.5335181947286576,2.7337828595729063,2.689544111232357,2.233902342356908
85,0.46684042861280045,3.09564960666806,1,9,0.04054054054054054,0.3684210526315789,0,1,2.5335181947286576,2.7337828595729063,2.689544111232357,2.233902342356908
86,0.46684042861280045,3.0403394091752487,1,9,0.04054054054054054,0.3684210526315789,1,1,2.5335181947286576,2.7337828595729063,2.689544111232357,2.233902342356908
87,0.46684042861280045,2.79993292191156,1,10,0.4142857142857143,0.3684210526315789,1,1,2.5335181947286576,2.7337828595729063,2.689544111232357,2.233902342356908
88,0.46684042861280045,2.7974027084692232,1,11,0.16923076923076924,0.3684210526315789,1,1,2.5335181947286576,2.7337828595729063,2.689544111232357,2.233902342356908
89,0.46684042861280045,2.96799384555118,1,11,0.04054054054054054,0.3684210526315789,0,1,2.5335181947286576,2.7337828595729063,2.689544111232357,2.233902342356908
90,0.46684042861280045,2.967418659223538,1,11,0.04054054054054054,0.3684210526315789,0,1,2.5335181947286576,2.7337828595729063,2.689544111232357,2.233902342356908
91,0.46684042861280045,3.0395979402407907,1,12,0.18181818181818182,0.3684210526315789,0,1,2.5335181947286576,2.7337828595729063,2.689544111232357,2.233902342356908
92,0.46684042861280045,3.1049543101129404,1,10,0.04054054054054054,0.3684210526315789,1,1,2.5446197542929867,2.973899843898409,2.7337828595729063,2.553131734232016
93,0.5322545846817691,2.670209629248669,1,12,0.5929752066115702,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
94,0.5322545846817691,2.753948079315247,1,12,0.35,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
95,0.5322545846817691,2.6270628268528537,1,12,0.5929752066115702,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
96,0.5322545846817691,2.5504626263781622,1,12,0.7560975609756098,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
97,0.5322545846817691,2.5741770172865728,1,12,0.8089171974522293,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
98,0.5322545846817691,2.7429107877491874,1,12,0.3925925925925926,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
99,0.5322545846817691,2.7177175336030355,1,12,0.7227979274611399,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
100,0.5322545846817691,2.7429107877491874,0,1,0.3925925925925926,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
101,0.5322545846817691,2.53240189145138,0,1,0.8108108108108109,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
102,0.5322545846817691,2.5895560887797187,0,1,0.7560975609756098,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
103,0.5322545846817691,2.6270628268528537,0,1,0.5929752066115702,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
104,0.5322545846817691,2.680327032568754,0,1,0.8108108108108109,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
105,0.5322545846817691,2.6740856141051443,0,1,0.7227979274611399,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
106,0.5322545846817691,2.670859542124524,0,2,0.5929752066115702,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
107,0.5322545846817691,2.671429074444236,0,2,0.8089171974522293,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
108,0.5322545846817691,2.7183196799376157,0,2,0.5929752066115702,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
109,0.5322545846817691,2.7144025683198745,0,2,0.7227979274611399,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
110,0.5322545846817691,2.670209629248669,0,2,0.5929752066115702,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
111,0.5322545846817691,2.7261651585032967,0,2,0.8108108108108109,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
112,0.5322545846817691,2.6249894292243376,0,2,0.7894736842105263,0.6645367412140575,0,1,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
113,0.5322545846817691,2.7046750804833923,0,2,0.7894736842105263,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
114,0.5322545846817691,2.5925220554917257,0,2,0.7227979274611399,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
115,0.5322545846817691,2.6333150968863803,0,2,0.7894736842105263,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
116,0.5322545846817691,2.6859596646484247,0,2,0.7227979274611399,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
117,0.5322545846817691,2.6559527330462167,0,2,0.5929752066115702,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
118,0.5322545846817691,2.8836735763576877,1,8,0.1875,0.6645367412140575,0,1,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
119,0.5322545846817691,2.776305474852857,1,9,0.5161290322580645,0.6645367412140575,0,1,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
120,0.5322545846817691,2.7861383010118126,1,10,0.3925925925925926,0.6645367412140575,1,1,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
121,0.5322545846817691,2.9066359627413667,1,10,0.18699186991869918,0.6645367412140575,1,1,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
122,0.5322545846817691,2.7435208684523094,1,11,0.3925925925925926,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
123,0.5322545846817691,2.6310183942279153,1,11,0.8108108108108109,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
124,0.5322545846817691,2.7170855082049576,1,11,0.5929752066115702,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
125,0.5322545846817691,2.627106256659271,1,11,0.5652173913043478,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
126,0.5322545846817691,2.7332207618896334,1,11,0.5161290322580645,0.6645367412140575,1,1,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
127,0.5322545846817691,2.7323494671902884,1,11,0.5161290322580645,0.6645367412140575,1,1,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
128,0.5322545846817691,2.9061784554580625,1,11,0.18699186991869918,0.6645367412140575,1,1,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
129,0.5322545846817691,2.671502992969266,1,11,0.5929752066115702,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
130,0.5322545846817691,2.700293754119896,1,12,0.8089171974522293,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
131,0.5322545846817691,2.6273069567579235,1,12,0.8108108108108109,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
132,0.5322545846817691,2.6270628268528537,1,12,0.5929752066115702,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
133,0.5322545846817691,2.6310183942279153,1,12,0.8108108108108109,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
134,0.5322545846817691,2.627106256659271,1,12,0.5652173913043478,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
135,0.5322545846817691,2.761862078898212,1,12,0.3925925925925926,0.6645367412140575,0,0,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
136,0.5322545846817691,2.670209629248669,1,12,0.7227979274611399,0.6645367412140575,1,1,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
137,0.5322545846817691,2.670209629248669,1,12,0.7227979274611399,0.6645367412140575,1,1,2.496125629200764,2.486423128696931,0.0,3.0295732638974133
138,0.5322545846817691,2.9449081235060586,1,12,0.07317073170731707,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
139,0.5322545846817691,2.94422908497492,1,12,0.07317073170731707,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
140,0.5322545846817691,2.871740485740797,0,1,0.1875,0.6645367412140575,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
141,0.5322545846817691,2.6453071822947445,0,1,0.8108108108108109,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
142,0.5322545846817691,2.6067660880911614,0,1,0.7227979274611399,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
143,0.5322545846817691,2.6967852750028847,0,1,0.8089171974522293,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
144,0.5322545846817691,2.7983221086479797,0,1,0.35,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
145,0.5322545846817691,2.844441792396688,0,1,0.18699186991869918,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
146,0.5322545846817691,2.699650616380335,0,1,0.8089171974522293,0.6645367412140575,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
147,0.5322545846817691,2.77285782794574,0,1,0.5161290322580645,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
148,0.5322545846817691,2.670209629248669,0,2,0.5929752066115702,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
149,0.5322545846817691,2.670209629248669,0,2,0.5929752066115702,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
150,0.5322545846817691,2.6026885941647206,0,2,0.8108108108108109,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
151,0.5322545846817691,2.6437583608045547,0,2,0.7227979274611399,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
152,0.5322545846817691,2.670209629248669,0,2,0.5929752066115702,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
153,0.5322545846817691,2.711366789130056,0,2,0.7227979274611399,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
154,0.5322545846817691,2.6809254663196733,0,2,0.8108108108108109,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
155,0.5322545846817691,2.6721766708588097,0,2,0.7227979274611399,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
156,0.5322545846817691,2.670209629248669,0,2,0.5929752066115702,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
157,0.5322545846817691,2.7183196799376157,0,3,0.5929752066115702,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
158,0.5322545846817691,2.6217236016926373,0,3,0.7227979274611399,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
159,0.5322545846817691,2.618226370222549,0,3,0.8089171974522293,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
160,0.5322545846817691,2.517556346394585,0,4,0.7560975609756098,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
161,0.5322545846817691,2.6166836258660444,0,4,0.5929752066115702,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
162,0.5322545846817691,2.53240189145138,0,4,0.8108108108108109,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
163,0.5322545846817691,2.573467769816201,0,4,0.8089171974522293,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
164,0.5322545846817691,2.8221037258467527,0,4,0.043478260869565216,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
165,0.5322545846817691,2.8221037258467527,0,4,0.043478260869565216,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
166,0.5322545846817691,2.5641151360545678,0,4,0.8108108108108109,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
167,0.5322545846817691,2.6552991948762923,0,4,0.5929752066115702,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
168,0.5322545846817691,2.554276961259692,0,4,0.7227979274611399,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
169,0.5322545846817691,2.5727795837632357,0,4,0.5929752066115702,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
170,0.5322545846817691,2.622922257319709,0,4,0.8089171974522293,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
171,0.5322545846817691,2.688638366505044,0,4,0.5929752066115702,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
172,0.5322545846817691,2.621027869102454,0,4,0.7227979274611399,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
173,0.5322545846817691,2.619641570187087,0,4,0.5929752066115702,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
174,0.5322545846817691,2.745274196520195,0,4,0.5161290322580645,0.6645367412140575,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
175,0.5322545846817691,2.5860212932051616,0,4,0.8108108108108109,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
176,0.5322545846817691,2.6046122705575763,0,4,0.6842105263157895,0.6645367412140575,0,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
